epoch,scheme_mult_train_acc,scheme_mult_train_loss,scheme_mult_val_acc,scheme_mult_val_loss,scheme_add_train_acc,scheme_add_train_loss,scheme_add_val_acc,scheme_add_val_loss,scheme_cat_train_acc,scheme_cat_train_loss,scheme_cat_val_acc,scheme_cat_val_loss
1.58,53.133,96.22419267892838,50.1,0.9857373237609863,52.797,97.31015253067017,51.7,0.9856347441673279,61.643,84.03611254692078,60.1,0.8454918265342712
1.5899999999999999,52.731,96.49831932783127,50.4,0.9771237373352051,52.428,97.67846894264221,49.2,1.0011123418807983,61.473,84.17257076501846,59.9,0.8656349778175354
1.6,53.531,95.88753950595856,52.0,0.9670408964157104,52.82,97.25504350662231,52.1,0.9863578081130981,61.433,84.03422409296036,59.4,0.8592096567153931
1.6099999999999999,54.977,94.34322315454483,54.4,0.95353764295578,52.323,97.59297198057175,52.7,0.9872789978981018,61.92,83.50761890411377,59.6,0.851409375667572
1.62,54.485,94.93728798627853,54.4,0.959807813167572,52.175,97.7786596417427,51.5,0.9900216460227966,61.919,83.59559774398804,61.3,0.8562954664230347
1.63,53.973,95.78909397125244,53.3,0.9717766046524048,52.802,97.27615427970886,51.3,0.9865294098854065,61.709,83.6538000702858,61.6,0.8568881750106812
1.6400000000000001,54.615,94.80161893367767,54.0,0.9598619937896729,52.783,97.0019701719284,50.6,0.9792767763137817,61.516,83.74071025848389,60.5,0.8589985370635986
1.65,54.482,94.82227575778961,55.5,0.9532555937767029,52.847,97.08279937505722,52.7,0.9781550765037537,61.858,83.72474789619446,61.2,0.852592945098877
1.6600000000000001,54.891,94.2895336151123,53.2,0.9550727009773254,53.007,96.7906424999237,51.8,0.974892795085907,61.345,84.50666332244873,61.9,0.848359227180481
1.67,54.598,94.23432165384293,53.1,0.9554969072341919,53.124,96.76176911592484,51.6,0.9780417680740356,61.772,83.59642112255096,61.2,0.84014493227005
1.6800000000000002,55.137,93.86438655853271,54.0,0.9523882865905762,53.196,96.85211443901062,52.1,0.9766891002655029,61.768,83.38177019357681,60.3,0.8557174205780029
1.69,55.445,93.75187957286835,54.1,0.954250156879425,53.201,97.01153296232224,53.9,0.970015823841095,61.41,83.64039266109467,57.8,0.8609086275100708
1.7,55.409,93.76580011844635,54.4,0.9548220038414001,53.097,96.9342737197876,52.1,0.9809742569923401,61.803,83.3741637468338,60.0,0.8533145785331726
1.71,55.474,93.46456688642502,53.9,0.9560999274253845,53.249,96.83267986774445,53.4,0.9777044653892517,61.832,83.48390555381775,61.8,0.8495012521743774
1.72,55.777,93.07153922319412,55.5,0.9393717050552368,53.307,96.79511016607285,53.2,0.9687278270721436,61.823,83.57886922359467,60.5,0.853348970413208
1.73,55.833,92.99913012981415,53.9,0.9416688084602356,53.21,96.758225440979,54.0,0.9787806868553162,62.07,83.4236518740654,60.5,0.8566475510597229
1.74,55.232,93.29708677530289,53.2,0.9469394683837891,53.012,96.86190211772919,54.4,0.9725938439369202,62.191,83.47546917200089,60.1,0.8557403087615967
1.75,55.652,93.00647157430649,55.2,0.9441317915916443,53.433,96.51532447338104,54.4,0.9759480953216553,62.216,83.25719743967056,60.5,0.8591741323471069
1.76,56.243,92.3881459236145,55.9,0.9319746494293213,53.18,96.75653922557831,50.9,0.9785071611404419,62.206,83.22672933340073,61.2,0.8526462316513062
1.77,55.993,92.94126600027084,56.8,0.9380890727043152,53.165,96.90894281864166,54.1,0.9730527400970459,62.265,83.33376985788345,60.6,0.8618419766426086
1.78,56.275,92.73198866844177,54.1,0.9344030618667603,53.5,96.40160191059113,53.6,0.9808005094528198,62.274,83.06404715776443,62.4,0.8507245779037476
1.79,56.573,92.17810332775116,55.7,0.9302983283996582,53.359,96.84563845396042,53.2,0.9827983975410461,62.221,83.01667827367783,62.0,0.8442602157592773
1.8,56.585,92.10936868190765,55.8,0.9277756810188293,53.355,96.61983388662338,53.3,0.9719219207763672,61.968,83.21929877996445,61.9,0.8431490659713745
1.81,55.524,93.06289035081863,56.1,0.9382092356681824,53.563,96.26648283004761,53.5,0.9710683226585388,61.8,83.71650391817093,60.7,0.8452908992767334
1.8199999999999998,56.375,91.8485603928566,55.1,0.9342224597930908,53.063,96.90198194980621,52.8,0.9750210642814636,62.485,83.02564185857773,62.4,0.8343057632446289
1.83,56.415,91.65692955255508,54.9,0.9359937310218811,53.315,96.25420743227005,52.5,0.9693293571472168,62.961,82.54698210954666,63.1,0.8288125991821289
1.8399999999999999,56.304,91.55784130096436,55.9,0.9364909529685974,53.784,96.02886080741882,54.6,0.967279314994812,62.933,82.67952799797058,61.8,0.8340672850608826
1.85,56.497,91.52667790651321,55.1,0.9220336675643921,53.535,96.27869307994843,54.0,0.971735417842865,62.921,82.74232399463654,61.7,0.8405572772026062
1.8599999999999999,56.278,91.79026281833649,54.6,0.9348635673522949,53.2,96.64179295301437,53.0,0.9741578102111816,62.589,82.58608293533325,62.0,0.8276365399360657
1.87,56.717,91.33919090032578,54.6,0.9205626845359802,53.452,96.56294029951096,55.0,0.9659222960472107,62.682,82.1912453174591,61.6,0.842174768447876
1.88,56.94,91.13133865594864,55.8,0.9159837365150452,53.611,96.5736945271492,53.0,0.9777976870536804,62.816,82.07153302431107,62.0,0.8303312063217163
1.8900000000000001,56.66,91.69848597049713,55.7,0.9308256506919861,53.613,96.36273974180222,53.9,0.9681348204612732,62.645,82.84310722351074,61.9,0.8385903239250183
1.9,57.163,91.2909939289093,54.4,0.9199476838111877,53.762,96.13522434234619,55.5,0.9581776261329651,62.358,83.40618544816971,61.7,0.8482546806335449
1.9100000000000001,57.466,90.59190613031387,55.6,0.9099341630935669,53.569,96.02586603164673,54.6,0.9636015295982361,62.855,82.25173109769821,60.9,0.84494549036026
1.92,57.287,90.31713235378265,55.6,0.9104479551315308,53.931,95.85382771492004,54.2,0.961911141872406,63.102,81.74821132421494,62.2,0.8289975523948669
1.9300000000000002,57.226,90.26717203855515,56.0,0.909816324710846,53.817,96.03872978687286,54.3,0.962699830532074,62.739,82.176009953022,61.1,0.8386223912239075
1.94,57.239,90.23061889410019,54.7,0.9219035506248474,53.871,96.02013492584229,54.3,0.9693229794502258,62.921,82.31166791915894,61.3,0.8450125455856323
1.95,57.485,90.29958206415176,56.3,0.9192613363265991,53.947,95.84446853399277,53.1,0.9641058444976807,62.907,82.36059981584549,60.0,0.8360602259635925
1.96,57.285,90.45742678642273,56.9,0.9137338995933533,53.888,95.60498732328415,53.9,0.96250981092453,62.843,82.41179782152176,62.2,0.8385447859764099
1.97,57.378,90.41699838638306,55.7,0.9144749641418457,53.413,96.1236926317215,53.5,0.9677122235298157,63.112,81.94528126716614,62.1,0.8260800242424011
1.98,56.893,90.94172376394272,55.0,0.9294602870941162,53.9,95.6247615814209,54.4,0.9661695957183838,63.26,81.64797520637512,63.1,0.8312783241271973
1.99,57.532,90.19354045391083,56.5,0.9201518297195435,54.01,95.45503252744675,54.9,0.9563494920730591,63.144,81.80469572544098,62.6,0.8428202867507935
2.01,57.821,89.59798800945282,57.6,0.9040740728378296,53.746,96.06091171503067,53.7,0.9701923131942749,63.187,81.59950190782547,61.7,0.8418661952018738
2.02,57.605,89.97225177288055,55.3,0.9131804704666138,54.046,95.63342839479446,55.0,0.959152102470398,63.087,81.95063811540604,60.7,0.8547683954238892
2.03,57.723,89.59686172008514,57.5,0.9028784036636353,53.954,95.71901142597198,53.9,0.953574538230896,63.317,81.62520343065262,60.7,0.8434165716171265
2.04,57.51,89.8123779296875,57.0,0.9088007211685181,53.423,96.54377329349518,54.7,0.9611595273017883,64.011,80.83834826946259,62.3,0.8278604745864868
2.05,57.814,89.38713818788528,56.5,0.9063826203346252,53.964,95.75563883781433,55.3,0.9593799114227295,64.007,80.7879227399826,61.6,0.8304238319396973
2.06,58.027,88.99555456638336,56.3,0.9094793200492859,54.151,95.81121838092804,53.5,0.9596015810966492,63.575,81.21428608894348,61.4,0.8298655152320862
2.07,58.001,89.17440229654312,56.2,0.9167335629463196,53.903,95.58173823356628,53.4,0.9630498290061951,63.327,81.6726855635643,62.4,0.8298129439353943
2.08,58.25,88.91699630022049,55.6,0.9115821719169617,53.447,96.14465445280075,51.7,0.9785612225532532,63.494,81.02950698137283,63.1,0.8187369704246521
2.09,58.536,88.71081757545471,56.9,0.9085126519203186,53.865,95.60178506374359,52.6,0.9600531458854675,63.301,81.49389839172363,62.9,0.8309948444366455
2.1,58.184,89.1949822306633,56.3,0.9054000377655029,53.885,95.47447609901428,53.9,0.9643042683601379,62.941,81.97962367534637,62.5,0.8325498104095459
2.11,58.347,88.92640209197998,56.4,0.9059194922447205,53.664,95.83373886346817,54.2,0.9691321849822998,63.529,81.11635166406631,64.4,0.8174223899841309
2.12,58.768,88.1904331445694,57.7,0.9044417142868042,54.124,95.58603596687317,53.2,0.9691320657730103,63.835,80.70288503170013,63.9,0.8273749351501465
2.13,57.369,90.16382324695587,55.9,0.9251576066017151,53.95,96.23039227724075,53.5,0.9701089859008789,63.777,80.81755018234253,63.8,0.8172231316566467
2.14,57.785,89.28453415632248,56.0,0.9102398157119751,53.82,95.95187562704086,53.7,0.9727461934089661,63.751,80.82980763912201,63.4,0.8290297985076904
2.15,58.528,88.49092608690262,58.8,0.8937597274780273,53.993,95.67731982469559,54.1,0.9606404304504395,62.976,81.57851833105087,61.3,0.8492635488510132
2.16,58.359,88.96719998121262,58.4,0.8884109258651733,54.064,95.18563741445541,53.6,0.9687301516532898,63.327,81.28020948171616,62.8,0.8332472443580627
2.17,58.818,88.07040590047836,58.8,0.899703860282898,53.761,95.66797405481339,54.2,0.9650705456733704,63.821,80.49496704339981,63.7,0.8276001811027527
2.18,58.048,89.1513220667839,56.3,0.9158270955085754,53.994,95.31392401456833,56.3,0.957819938659668,63.945,80.51982748508453,63.1,0.8345996737480164
2.19,57.826,89.42798501253128,55.4,0.9230981469154358,54.031,95.59768462181091,53.5,0.9606689810752869,63.525,81.22702407836914,62.3,0.8433300256729126
2.2,59.213,87.54453456401825,57.0,0.8917163610458374,53.905,95.86071574687958,53.7,0.9575168490409851,63.837,80.83156394958496,62.8,0.8374369144439697
2.21,58.418,88.71485811471939,57.0,0.8927778601646423,54.282,95.26002448797226,54.8,0.9574719667434692,64.449,80.27757006883621,62.8,0.8333306312561035
2.22,59.132,87.72268533706665,57.9,0.8782311677932739,54.3,95.0973989367485,56.8,0.9445973038673401,64.274,80.23567986488342,63.7,0.8350804448127747
2.23,59.304,87.4697253704071,57.6,0.8854355812072754,54.187,95.09160333871841,55.2,0.9566315412521362,63.971,80.60876280069351,62.9,0.8473233580589294
2.24,58.812,88.24596953392029,58.9,0.891251802444458,53.414,95.68096667528152,52.6,0.9561861157417297,64.126,80.30577027797699,61.6,0.8370651006698608
2.25,59.237,87.92130696773529,58.7,0.8917402625083923,54.833,94.41932529211044,54.5,0.9515265822410583,64.495,79.83315944671631,62.8,0.8298958539962769
2.26,58.959,88.21632570028305,59.6,0.8841044306755066,54.118,95.29848140478134,52.5,0.9616108536720276,64.36,79.92270612716675,63.7,0.8284845948219299
2.27,59.114,87.84730005264282,59.1,0.8843914270401001,54.403,95.05804026126862,53.4,0.9598596096038818,64.131,80.26586449146271,62.4,0.8336808085441589
2.2800000000000002,59.812,86.7973473072052,59.0,0.8801552653312683,54.889,94.43222510814667,55.3,0.9425418376922607,64.187,80.17526113986969,61.4,0.8360705971717834
2.29,59.713,87.04534035921097,57.8,0.8925679922103882,54.117,95.41024959087372,56.0,0.9450958371162415,64.574,79.73411321640015,63.5,0.8329356908798218
2.3,59.753,87.27237284183502,57.4,0.8970443606376648,53.819,95.97717279195786,56.1,0.9434050917625427,64.793,79.24401789903641,64.0,0.8277214765548706
2.31,59.958,87.08023035526276,59.6,0.8818966150283813,54.353,95.27763509750366,56.2,0.9418177604675293,64.397,79.70447212457657,62.2,0.8337557911872864
2.32,59.49,87.49149733781815,59.1,0.8815012574195862,54.622,94.9021857380867,55.5,0.9416462182998657,64.388,79.76443463563919,61.9,0.8290491700172424
2.33,59.177,87.70627409219742,59.0,0.8823052048683167,54.248,94.99887496232986,55.1,0.9399865865707397,64.864,79.01834523677826,63.4,0.8276974558830261
2.34,59.851,86.91772192716599,60.3,0.876930296421051,53.957,95.27759212255478,54.6,0.9495366215705872,64.789,79.44508171081543,64.8,0.8293511867523193
2.35,59.729,86.83993703126907,58.3,0.8828002214431763,54.188,95.00895315408707,53.5,0.9595171213150024,64.436,80.03821766376495,63.7,0.8287681341171265
2.36,59.77,86.65916126966476,59.6,0.8757224678993225,54.708,94.2596538066864,56.3,0.9453075528144836,64.993,79.11784255504608,62.8,0.8295130133628845
2.37,60.201,86.36318057775497,59.9,0.8815953135490417,55.035,94.1660538315773,55.7,0.9514709115028381,64.728,79.60111099481583,62.4,0.825321614742279
2.38,60.154,86.31492406129837,60.8,0.8735556602478027,55.12,94.07759326696396,55.2,0.9578317999839783,64.046,80.65006238222122,62.5,0.8381455540657043
2.39,59.687,86.80558371543884,60.5,0.8753190636634827,54.923,94.229547560215,54.8,0.9601870775222778,64.477,79.86004382371902,62.4,0.8292397260665894
2.4,60.274,86.08929705619812,59.3,0.8766421675682068,54.555,94.9937653541565,52.9,0.9610380530357361,64.874,79.47299420833588,63.3,0.825538694858551
2.41,59.688,86.92845737934113,58.8,0.8954184055328369,55.283,93.81372487545013,55.2,0.9552156329154968,64.336,80.05426567792892,64.8,0.8165507316589355
2.42,59.394,87.1725417971611,57.2,0.8933734893798828,54.515,94.62993544340134,54.8,0.9569919109344482,64.755,79.34184384346008,63.6,0.8231661319732666
2.43,60.314,86.10761779546738,59.8,0.8763285875320435,54.336,94.69308406114578,53.5,0.9607698321342468,65.206,78.53697198629379,63.5,0.8134406208992004
2.44,59.461,87.48201733827591,60.7,0.8726196885108948,55.118,94.12158936262131,54.2,0.9542264938354492,64.69,79.46361511945724,63.0,0.8265935778617859
2.45,59.807,86.74036699533463,60.4,0.867559552192688,54.259,94.99827474355698,53.4,0.9629834890365601,64.24,80.27492600679398,62.7,0.8309781551361084
2.46,60.485,85.67000943422318,60.2,0.8671330809593201,54.183,95.08621275424957,51.7,0.9658901691436768,64.879,79.07484912872314,61.6,0.8210614919662476
2.4699999999999998,60.14,86.19588208198547,61.8,0.8694717884063721,54.785,94.30279409885406,53.9,0.9529783725738525,64.791,79.33400905132294,62.2,0.8245334029197693
2.48,60.14,86.14270389080048,60.7,0.8773547410964966,55.082,94.16853058338165,55.3,0.9477274417877197,64.838,79.02044194936752,62.6,0.8252993226051331
2.49,60.785,85.62338000535965,60.3,0.8624411821365356,54.08,95.02760577201843,52.2,0.9654424786567688,65.021,78.8264667391777,62.1,0.8172085285186768
2.5,60.758,85.55982077121735,60.5,0.8638330101966858,54.952,94.08578437566757,54.5,0.9507747888565063,65.292,78.51690107584,63.4,0.8135977387428284
2.51,60.94,85.2386565208435,60.6,0.8675550222396851,55.446,93.65927863121033,55.1,0.9500749707221985,64.999,78.84093463420868,63.3,0.810546875
2.52,60.54,85.54960042238235,57.9,0.8777043223381042,54.897,94.22423350811005,55.0,0.9517762064933777,64.69,79.45021116733551,64.1,0.8138166666030884
2.5300000000000002,60.368,85.68089544773102,56.2,0.8935490250587463,55.402,93.86112475395203,55.4,0.945104718208313,64.668,79.36965197324753,64.6,0.8160688877105713
2.54,60.965,85.11386370658875,60.0,0.873744010925293,55.194,93.69260770082474,55.5,0.9463890194892883,65.13,78.53681015968323,64.6,0.801182746887207
2.55,60.902,85.23165541887283,60.3,0.8757613897323608,55.011,93.920450091362,55.6,0.9389011859893799,65.5,78.14609640836716,64.8,0.8070542216300964
2.56,60.758,85.19564312696457,60.6,0.865039587020874,55.133,93.93394887447357,54.4,0.9509709477424622,65.479,78.18268728256226,64.4,0.810939610004425
2.57,61.164,84.46101754903793,59.8,0.8715868592262268,55.422,93.65826362371445,56.0,0.9391781687736511,65.167,78.39317286014557,63.5,0.8174051642417908
2.58,60.875,84.86634916067123,60.8,0.8654201030731201,55.64,93.67473214864731,56.6,0.9381099939346313,65.276,78.30361866950989,63.3,0.8126118779182434
2.59,60.72,85.09848845005035,60.0,0.8752806782722473,55.316,94.22149223089218,57.2,0.9382005929946899,65.37,78.17097228765488,63.8,0.8202973008155823
2.6,60.864,85.17103838920593,61.2,0.8757377862930298,55.413,94.06306666135788,56.5,0.9407481551170349,65.147,78.44220954179764,63.6,0.8185229301452637
2.61,60.731,85.55129313468933,60.2,0.8695394396781921,55.852,93.56815439462662,55.2,0.9398473501205444,65.284,78.42396783828735,62.7,0.8255906105041504
2.62,61.15,84.52628284692764,61.6,0.8623561859130859,54.95,94.11020427942276,54.3,0.9517979025840759,65.548,77.85967189073563,62.9,0.8167117238044739
2.63,61.187,84.16398239135742,61.9,0.8616576194763184,55.555,93.45466369390488,54.7,0.9495413899421692,65.697,77.73201191425323,63.2,0.8171471953392029
2.64,61.379,84.30266511440277,60.1,0.8687955737113953,55.745,93.26756978034973,55.8,0.9498395919799805,65.605,78.0082785487175,63.8,0.8128291964530945
2.65,61.504,84.19705486297607,60.7,0.8702563047409058,55.339,93.56022542715073,53.2,0.9579721689224243,65.957,77.65868479013443,64.1,0.8131439089775085
2.66,61.514,84.19196236133575,60.7,0.868489146232605,55.637,92.93286061286926,55.2,0.9446481466293335,65.878,77.6225380897522,62.6,0.8166014552116394
2.67,61.266,84.31947231292725,60.5,0.8765221834182739,55.659,93.39695370197296,55.8,0.9449135661125183,65.663,77.75986355543137,63.2,0.8115566372871399
2.68,61.543,84.23047703504562,59.5,0.8719896674156189,55.568,93.6633762717247,55.4,0.9506352543830872,65.675,77.5716524720192,62.9,0.8177809119224548
2.69,61.649,83.98900634050369,61.3,0.8703504800796509,55.68,93.50595682859421,55.4,0.947765052318573,66.053,77.1366555094719,64.0,0.8107653260231018
2.7,61.629,84.00607365369797,62.3,0.863103985786438,55.779,93.21082419157028,55.8,0.9446660876274109,65.976,77.19365340471268,63.5,0.8129194378852844
2.71,61.194,84.46585154533386,61.0,0.8621193170547485,55.378,93.36880666017532,54.8,0.9420574903488159,66.039,76.93228441476822,63.7,0.8138046264648438
2.7199999999999998,61.957,83.29147189855576,62.2,0.8583114743232727,55.636,93.26377183198929,56.0,0.9388861060142517,66.005,77.00388550758362,64.8,0.8059541583061218
2.73,61.909,83.41045051813126,61.9,0.8621700406074524,55.5,93.41181898117065,56.3,0.9397915601730347,66.154,76.81477570533752,65.7,0.8047691583633423
2.74,61.669,83.6070756316185,60.7,0.8704702854156494,55.49,93.46053063869476,55.6,0.9394201040267944,66.095,77.02992296218872,64.1,0.8120853900909424
2.75,61.988,83.08012109994888,60.9,0.8544459939002991,55.273,93.63719993829727,57.5,0.9326090216636658,65.806,77.27790856361389,64.7,0.8054535984992981
2.76,61.923,83.25724947452545,62.1,0.8578900694847107,55.865,92.97877043485641,57.0,0.927425742149353,65.986,76.98379987478256,63.8,0.8023016452789307
2.77,61.433,84.07612997293472,61.8,0.8631988167762756,55.72,92.86455851793289,54.6,0.9314854741096497,65.777,77.25162589550018,64.2,0.8144472241401672
2.7800000000000002,61.979,83.46449583768845,61.0,0.853241503238678,55.382,93.11011683940887,54.3,0.9481368064880371,66.2,76.70946741104126,65.2,0.803524911403656
2.79,61.873,83.42494469881058,61.4,0.8640751242637634,55.893,93.0055428147316,55.7,0.942884087562561,66.486,76.36103075742722,66.1,0.7879049777984619
2.8,61.887,83.49155247211456,60.9,0.8619253635406494,55.501,93.56725490093231,53.9,0.9481817483901978,66.468,76.15865272283554,64.3,0.7924414873123169
2.81,62.362,82.81088763475418,61.0,0.849435031414032,54.556,94.74288767576218,53.3,0.9544357657432556,66.351,76.60294038057327,64.4,0.7959874272346497
2.82,62.447,82.71233332157135,61.4,0.8526468276977539,55.831,93.6910091638565,56.7,0.9412122368812561,66.262,76.62161409854889,65.5,0.7906520962715149
2.83,62.476,82.64796954393387,60.5,0.8564728498458862,55.236,93.76994198560715,56.4,0.9355908632278442,66.402,76.38218826055527,64.9,0.790897786617279
2.84,62.487,82.55536824464798,60.7,0.862032413482666,55.422,93.38312792778015,55.7,0.9349766373634338,66.564,76.27048790454865,65.1,0.7884109616279602
2.85,62.405,82.74205470085144,61.6,0.8624016046524048,56.275,92.43963694572449,56.7,0.924670934677124,66.273,76.55765110254288,65.2,0.7924318313598633
2.86,62.508,82.44425731897354,60.9,0.8566707372665405,56.357,92.28483808040619,55.9,0.9247062802314758,66.371,76.3824611902237,64.6,0.7971049547195435
2.87,62.439,82.3149231672287,60.6,0.8574591875076294,55.948,92.73497396707535,55.8,0.9409289956092834,66.502,76.19969403743744,65.7,0.7954025864601135
2.88,62.374,82.30757009983063,60.6,0.8536784648895264,56.233,92.38702654838562,55.4,0.9427410364151001,66.335,76.39367753267288,66.0,0.7917199730873108
2.89,62.326,82.59856915473938,61.5,0.8468413352966309,55.458,93.44102203845978,54.3,0.9504644870758057,66.079,76.81678318977356,64.3,0.7973280549049377
2.9,62.706,82.15766704082489,60.3,0.8444552421569824,55.984,92.59510576725006,54.3,0.949682354927063,66.084,76.74660277366638,65.5,0.7950024008750916
2.91,62.803,82.08187580108643,61.7,0.8426048159599304,55.309,93.82945275306702,55.3,0.948989748954773,66.427,76.12653088569641,65.3,0.7974982857704163
2.92,62.906,81.94203585386276,61.4,0.850005030632019,55.447,93.1222540140152,56.0,0.9345504641532898,66.456,76.34997630119324,64.3,0.8036713600158691
2.93,63.13,81.73266845941544,61.5,0.8471300601959229,55.69,93.30950647592545,56.6,0.9326996803283691,65.984,76.92244148254395,64.2,0.7992764115333557
2.94,62.764,82.36329931020737,61.4,0.8501923680305481,55.844,93.32228225469589,55.7,0.9226813912391663,66.449,76.20773524045944,63.9,0.7974433302879333
2.95,62.67,82.14211374521255,61.5,0.8555510640144348,55.304,94.0308313369751,55.0,0.9394309520721436,66.637,76.03669184446335,64.7,0.7923253774642944
2.96,62.759,81.8461634516716,61.0,0.8526743054389954,55.913,93.12758696079254,55.4,0.9268286228179932,66.782,76.00085747241974,65.2,0.7959110736846924
2.9699999999999998,62.662,82.40974354743958,61.6,0.8605379462242126,56.028,92.69597333669662,56.4,0.9191903471946716,66.248,76.79293543100357,65.3,0.8005998134613037
2.98,62.278,82.7915033698082,60.6,0.8565981984138489,56.451,92.1604243516922,55.7,0.9309079647064209,66.292,76.64610224962234,65.9,0.800777018070221
2.99,62.672,82.28493851423264,62.7,0.847668468952179,56.052,92.96656119823456,54.8,0.9360107779502869,66.729,75.71622878313065,64.4,0.8046784400939941
3.01,62.926,81.65758717060089,63.5,0.8327084183692932,56.315,92.35269349813461,56.6,0.9236943125724792,66.214,76.70550781488419,63.8,0.82215416431427
3.02,62.835,81.61708074808121,62.8,0.831447958946228,56.091,92.70532339811325,54.8,0.9358090758323669,66.753,75.96496945619583,64.6,0.8092368841171265
3.03,63.363,81.04563575983047,62.5,0.8313210010528564,56.311,92.3778527379036,56.1,0.9291646480560303,66.875,75.78678637742996,64.4,0.809268057346344
3.04,63.493,80.86689507961273,62.2,0.8429926633834839,56.101,92.28226977586746,55.4,0.9318416118621826,66.291,76.78755611181259,65.6,0.8162552118301392
3.05,63.256,81.16425210237503,61.7,0.8511958718299866,56.49,91.83825397491455,56.2,0.9224261045455933,66.366,76.480544090271,63.8,0.8154501914978027
3.06,63.256,81.31490743160248,62.2,0.858241617679596,56.812,91.44755470752716,55.5,0.9267476201057434,66.599,76.0836153626442,64.3,0.8074728846549988
3.07,63.079,81.51867437362671,61.6,0.8520478010177612,56.4,91.83606481552124,55.0,0.933114230632782,66.598,76.35514146089554,64.3,0.8133605718612671
3.08,63.612,80.57347112894058,62.4,0.835131049156189,56.897,91.30709278583527,56.3,0.9209100008010864,66.809,76.04120671749115,63.4,0.8093518018722534
3.09,63.221,81.00090283155441,62.9,0.8371050357818604,57.073,91.02590352296829,57.2,0.9256024956703186,66.6,75.93705064058304,63.8,0.805383563041687
3.1,63.157,81.00400340557098,64.1,0.8365662097930908,56.488,91.69289761781693,56.4,0.9242637157440186,66.28,76.15555703639984,64.1,0.8121340870857239
3.11,63.438,80.63134962320328,63.6,0.8337526321411133,56.638,91.54515027999878,56.7,0.9192642569541931,66.438,76.19275397062302,64.1,0.8109694719314575
3.12,63.682,80.50346171855927,63.9,0.8272391557693481,57.386,90.72460395097733,57.5,0.9208971261978149,66.649,75.85833203792572,65.0,0.804882824420929
3.13,63.675,80.54424971342087,64.0,0.8407276272773743,57.087,91.33289158344269,54.7,0.9310351014137268,66.808,75.80269140005112,64.8,0.8005224466323853
3.14,63.584,80.52511250972748,64.0,0.8370216488838196,57.064,91.17120444774628,54.7,0.9297499060630798,67.077,75.4208151102066,65.6,0.7984244227409363
3.15,63.806,80.30380254983902,63.0,0.8303908705711365,56.899,91.50497156381607,56.5,0.9263432025909424,67.157,75.41037380695343,64.7,0.7959800362586975
3.16,63.98,80.19624125957489,64.0,0.8250125050544739,56.841,91.56495982408524,55.6,0.9287275075912476,67.118,75.34790432453156,66.0,0.7991641759872437
3.17,64.232,79.93073016405106,64.8,0.823976993560791,57.373,90.6364318728447,57.4,0.9269264936447144,67.203,75.23759508132935,65.6,0.7980188131332397
3.18,64.189,80.02670466899872,63.4,0.8155466914176941,57.166,91.02673947811127,54.5,0.929250955581665,67.254,75.34452933073044,65.4,0.7968686819076538
3.19,63.936,80.2446231842041,64.6,0.8176664710044861,56.959,91.2432918548584,57.5,0.9155979752540588,67.146,75.33603793382645,66.0,0.794658899307251
3.2,64.049,80.00453907251358,64.5,0.8145321011543274,56.7,91.45726400613785,56.9,0.9248294830322266,67.233,75.19815188646317,65.7,0.8066576719284058
3.21,64.169,79.77497762441635,63.9,0.8256393074989319,56.578,91.48571467399597,57.4,0.9133294820785522,67.232,75.25670802593231,65.0,0.8027669787406921
3.22,64.18,79.82193231582642,64.4,0.8320240378379822,56.761,91.35875064134598,56.6,0.9248964190483093,67.098,75.39717900753021,65.4,0.8116286993026733
3.23,64.067,79.9956950545311,64.5,0.8336198329925537,55.503,92.734843313694,53.2,0.9396485090255737,67.092,75.14179360866547,64.1,0.8047114610671997
3.24,64.038,79.95093977451324,62.7,0.8419736623764038,56.825,91.49111032485962,55.7,0.9229300618171692,67.17,75.02330130338669,65.6,0.7990427017211914
3.25,64.028,79.92704331874847,61.7,0.841840386390686,57.138,91.14415138959885,56.4,0.9173380136489868,67.189,75.0074433684349,66.2,0.7926889657974243
3.26,64.4,79.36195540428162,63.9,0.8357430100440979,55.844,92.42734986543655,55.6,0.9325367212295532,67.312,75.04051542282104,65.7,0.8033421039581299
3.27,63.873,80.31998383998871,63.9,0.8280299305915833,56.42,91.79220354557037,55.1,0.919844925403595,67.301,74.81056022644043,64.7,0.7959656715393066
3.2800000000000002,63.796,80.24714481830597,62.7,0.8263329267501831,57.171,91.08251863718033,57.1,0.9065394997596741,66.831,75.50165206193924,64.4,0.8060017824172974
3.29,63.579,80.21251326799393,63.4,0.8250654935836792,55.246,94.12436580657959,53.6,0.9405966997146606,66.948,75.46926414966583,64.1,0.7994793653488159
3.3,64.149,79.7601226568222,63.0,0.8187997341156006,57.144,91.0199802517891,56.8,0.9049761295318604,67.421,74.55742573738098,66.4,0.7903921604156494
3.31,64.455,79.31479150056839,63.6,0.81463223695755,57.301,90.69638305902481,57.5,0.908789873123169,67.254,74.68069350719452,66.0,0.7847062349319458
3.32,64.402,79.6208102107048,63.4,0.821141242980957,57.159,91.01030188798904,56.3,0.9097424149513245,67.378,74.5698709487915,66.7,0.7895998358726501
3.33,64.329,79.60954052209854,63.7,0.8138877153396606,57.702,90.4843036532402,57.4,0.9111296534538269,67.455,74.36409312486649,66.5,0.7903323173522949
3.34,64.626,79.12766855955124,62.8,0.8204377889633179,57.785,90.74780362844467,56.1,0.9125120043754578,67.349,74.45744609832764,64.7,0.7868637442588806
