epoch,hidden_size_50_train_acc,hidden_size_50_train_loss,hidden_size_50_val_acc,hidden_size_50_val_loss,hidden_size_100_train_acc,hidden_size_100_train_loss,hidden_size_100_val_acc,hidden_size_100_val_loss,hidden_size_250_train_acc,hidden_size_250_train_loss,hidden_size_250_val_acc,hidden_size_250_val_loss,hidden_size_500_train_acc,hidden_size_500_train_loss,hidden_size_500_val_acc,hidden_size_500_val_loss,hidden_size_1000_train_acc,hidden_size_1000_train_loss,hidden_size_1000_val_acc,hidden_size_1000_val_loss
2.12,60.189,86.85829263925552,58.4,0.8858580589294434,61.187,85.09980064630508,59.9,0.8680292367935181,61.803,84.09042501449585,59.8,0.8617057204246521,62.241,82.6498332619667,61.0,0.8529589772224426,64.296,80.41892033815384,62.6,0.8357548713684082
2.13,60.304,86.78565442562103,58.7,0.8824120759963989,61.14,85.21422374248505,59.7,0.8656444549560547,61.719,84.06118166446686,60.2,0.858161211013794,62.645,82.15940099954605,61.4,0.8457582592964172,64.132,80.44933527708054,62.7,0.832424521446228
2.14,60.108,86.84995186328888,59.3,0.8822891712188721,61.302,84.99368000030518,59.7,0.8711019158363342,61.414,84.35521990060806,60.1,0.8583835959434509,62.948,81.94071304798126,61.0,0.8441832661628723,64.356,80.14758658409119,64.6,0.8091248273849487
2.15,60.206,86.80993330478668,58.2,0.881339967250824,61.312,84.89637583494186,59.5,0.8667302131652832,61.306,84.48624700307846,60.1,0.8607553839683533,62.5,82.68389517068863,62.1,0.8462877869606018,64.482,79.74949675798416,62.8,0.8262391686439514
2.16,60.327,86.72323060035706,58.4,0.8861426711082458,61.092,85.14527213573456,59.5,0.8685309290885925,61.605,84.16761302947998,61.4,0.8595698475837708,62.344,82.93759572505951,61.2,0.8513035178184509,64.511,79.7627083659172,63.8,0.8240821957588196
2.17,60.467,86.61420392990112,59.0,0.881856381893158,61.232,85.01027590036392,58.6,0.8789393305778503,61.865,83.87112593650818,60.8,0.8586973547935486,62.684,82.30086481571198,62.2,0.8383123874664307,64.239,80.05775481462479,62.8,0.8204386234283447
2.18,60.225,86.66826796531677,60.3,0.8861980438232422,61.291,84.88546895980835,58.7,0.8721840381622314,61.38,84.46929413080215,60.5,0.8591179251670837,63.029,81.66650199890137,62.2,0.835697591304779,64.569,79.74047750234604,63.4,0.816867470741272
2.19,60.036,86.7391015291214,59.6,0.8779696822166443,61.398,84.84111845493317,59.0,0.8738695383071899,60.952,85.35653167963028,59.2,0.8702662587165833,62.501,82.33185958862305,60.5,0.8414160013198853,64.184,79.98497259616852,63.4,0.8139708042144775
2.2,60.114,86.65726178884506,59.0,0.8850885629653931,61.437,84.88845658302307,59.3,0.8766433000564575,61.292,84.48823475837708,60.2,0.8689318299293518,62.171,83.0978981256485,60.5,0.8534805774688721,63.991,80.53565901517868,61.8,0.832835853099823
2.21,60.505,86.57179075479507,59.4,0.8837798237800598,61.385,84.88124883174896,60.1,0.8690052032470703,61.717,83.9967954158783,59.6,0.8540656566619873,62.289,82.90168130397797,60.6,0.851173996925354,64.34,80.11027431488037,63.5,0.8115483522415161
2.22,60.51,86.59090054035187,59.3,0.8777469992637634,61.39,84.78725379705429,60.2,0.8656600117683411,61.436,84.41917729377747,60.2,0.8606950640678406,62.904,81.74506253004074,61.9,0.8413510322570801,64.657,79.40224391222,63.1,0.8105180263519287
2.23,60.433,86.67083275318146,58.1,0.8867242336273193,61.616,84.59199583530426,59.8,0.8651836514472961,61.343,84.53781944513321,59.6,0.8652635216712952,63.272,81.70985895395279,62.6,0.8260565996170044,64.525,79.40284556150436,64.1,0.813637375831604
2.24,60.509,86.53304713964462,59.2,0.8800942897796631,61.33,84.81934654712677,59.0,0.867276668548584,61.55,84.23238849639893,59.5,0.8589728474617004,62.621,82.65737968683243,62.1,0.836881697177887,64.263,79.84450662136078,63.7,0.8277103900909424
2.25,60.493,86.37048828601837,59.8,0.8837417960166931,61.268,84.8648191690445,59.1,0.8670237064361572,61.746,83.87611299753189,59.9,0.8493376970291138,62.595,82.76185059547424,61.5,0.8343719840049744,64.463,79.55267769098282,63.0,0.8205950260162354
2.26,60.27,86.49001032114029,59.4,0.8822885155677795,61.313,84.94040650129318,60.4,0.8580605983734131,61.81,83.63835662603378,59.6,0.8602472543716431,63.109,82.02254176139832,63.7,0.8352684378623962,64.544,79.51432555913925,62.7,0.8195658922195435
2.27,60.117,86.60725194215775,59.4,0.8884717226028442,61.394,84.64398962259293,59.2,0.8652046918869019,61.874,83.51387786865234,59.2,0.8512524962425232,63.529,81.4305928349495,61.3,0.8362685441970825,64.575,79.34535723924637,62.5,0.8218141794204712
2.2800000000000002,60.227,86.55981415510178,60.0,0.8806226253509521,61.566,84.38996016979218,60.3,0.8636170029640198,61.955,83.56764763593674,60.0,0.8512095212936401,62.948,81.80496221780777,61.4,0.8395036458969116,64.604,79.2985954284668,62.5,0.8305594325065613
2.29,60.483,86.2932146191597,60.4,0.8770487904548645,61.646,84.40158128738403,61.0,0.856651246547699,61.714,83.88740563392639,61.2,0.8516636490821838,62.732,82.19982975721359,60.1,0.8457478284835815,64.578,79.50721698999405,62.4,0.8245809674263
2.3,60.579,86.31768983602524,59.8,0.8712124228477478,61.484,84.42469269037247,60.2,0.8646566867828369,61.658,84.0224420428276,60.3,0.8537436723709106,62.896,81.82713496685028,60.7,0.8386449813842773,64.694,79.36246997117996,61.9,0.8283641338348389
2.31,60.588,86.36097878217697,59.7,0.8753958940505981,61.652,84.23594331741333,60.3,0.8638599514961243,61.988,83.51183462142944,60.1,0.8515985608100891,63.354,81.10922563076019,61.1,0.8347427845001221,64.711,79.39078122377396,62.5,0.827652633190155
2.32,60.62,86.25590085983276,59.1,0.8791240453720093,61.628,84.28989058732986,60.2,0.8571696877479553,62.117,83.50786489248276,60.7,0.8496884107589722,63.578,81.14924454689026,63.3,0.8322452306747437,64.657,79.33261424303055,62.8,0.8281624913215637
2.33,60.646,86.15372186899185,59.4,0.8749047517776489,61.6,84.19503021240234,60.3,0.8600343465805054,62.157,83.58160519599915,61.0,0.8596486449241638,63.302,81.51566672325134,63.3,0.8315131068229675,64.878,79.09046578407288,61.7,0.8276947736740112
2.34,60.691,86.13848716020584,59.0,0.8816372156143188,61.518,84.38464432954788,60.0,0.8603054881095886,61.965,83.45040363073349,61.3,0.8554229736328125,63.259,81.80813527107239,60.9,0.8342257738113403,64.805,79.20830178260803,65.5,0.8217065334320068
2.35,60.549,86.14426547288895,59.5,0.880307674407959,61.439,84.49495363235474,59.9,0.8602648377418518,62.227,83.12926083803177,60.3,0.8544142246246338,63.375,81.4301028251648,62.0,0.8377365469932556,64.746,79.1924569606781,62.0,0.8251928687095642
2.36,60.667,86.18169414997101,59.5,0.8735020160675049,61.537,84.43335473537445,60.1,0.8593611717224121,62.279,83.05380874872208,61.1,0.8526495695114136,63.78,80.86611604690552,61.7,0.8360134363174438,64.797,79.09089028835297,64.5,0.8206077218055725
2.37,60.75,86.02212572097778,59.4,0.8816791772842407,61.725,84.16959065198898,60.4,0.8598527908325195,62.246,83.06477814912796,61.2,0.857356607913971,63.757,80.77779227495193,62.2,0.8361656665802002,65.358,78.31889659166336,63.9,0.8130342960357666
2.38,60.79,85.9918121099472,59.9,0.8740232586860657,61.698,84.17665910720825,60.6,0.8591797351837158,62.26,83.04215306043625,61.0,0.853461742401123,63.716,80.76013481616974,62.8,0.8365193605422974,65.397,78.22311943769455,62.2,0.8149117231369019
2.39,60.7,86.04532045125961,59.2,0.8824446797370911,61.699,84.10361230373383,59.5,0.8668545484542847,62.355,83.07717227935791,61.4,0.8508411645889282,63.687,80.71986526250839,62.0,0.8400529026985168,65.224,78.65109437704086,62.6,0.8144347071647644
2.4,60.687,85.96077853441238,60.0,0.8690568208694458,61.857,83.99062442779541,60.6,0.858121395111084,62.189,83.3099535703659,60.3,0.8557026386260986,63.706,80.82467806339264,61.5,0.838062584400177,65.187,78.51157891750336,62.9,0.819255530834198
2.41,60.551,86.18034052848816,60.0,0.8795548677444458,61.764,84.13168752193451,61.1,0.8584585189819336,62.0,83.52832067012787,59.4,0.8601825833320618,63.905,80.60364323854446,62.7,0.8297942280769348,64.471,79.160125374794,63.0,0.8210050463676453
2.42,60.508,86.18644028902054,59.1,0.8786137700080872,61.806,84.09666955471039,60.5,0.859872043132782,62.145,83.2538833618164,60.7,0.8587507605552673,63.963,80.4290623664856,62.7,0.8328421115875244,63.952,79.81462126970291,61.9,0.8310509324073792
2.43,60.596,86.0278651714325,60.0,0.8717702031135559,61.64,84.17894715070724,59.5,0.8634236454963684,62.457,82.92988097667694,61.4,0.8488240838050842,64.006,80.45763379335403,63.7,0.8295449614524841,64.998,78.54525345563889,63.1,0.8223142623901367
2.44,60.916,85.860260784626,59.7,0.8724090456962585,61.765,84.11055052280426,60.3,0.8561617136001587,62.357,82.96569222211838,62.0,0.8506041765213013,63.893,80.56713658571243,63.5,0.828080952167511,65.197,78.65172791481018,62.7,0.8248133659362793
2.45,61.007,85.87503296136856,60.3,0.8729825615882874,61.794,83.99448817968369,60.3,0.8569250702857971,62.421,82.86797040700912,61.2,0.8451703786849976,64.073,80.26343655586243,62.5,0.8314608931541443,65.233,78.57392746210098,63.9,0.8166075944900513
2.46,61.038,85.76115065813065,58.8,0.8736072778701782,61.738,84.17203944921494,60.7,0.8647071123123169,62.518,82.84631198644638,60.4,0.8474131226539612,63.998,80.1765609383583,62.9,0.8265926241874695,65.326,78.33009606599808,64.3,0.8210428953170776
2.4699999999999998,60.874,85.78324592113495,58.8,0.8749904036521912,61.673,84.41487538814545,60.6,0.8659693598747253,62.464,82.75423383712769,60.9,0.8486589789390564,64.203,80.10078018903732,62.2,0.8326963186264038,65.272,78.27565521001816,64.0,0.8245722055435181
2.48,60.863,85.69893401861191,59.2,0.8751646876335144,61.494,84.3991351723671,59.1,0.8691321015357971,62.621,82.767751455307,60.9,0.8460498452186584,63.974,80.20165967941284,64.0,0.8181320428848267,65.033,78.75095587968826,64.1,0.8239221572875977
2.49,60.956,85.71482533216476,59.8,0.873591423034668,61.687,84.3022934794426,59.6,0.8629037141799927,62.349,82.9964764714241,60.0,0.8581674695014954,64.267,80.02620959281921,63.1,0.8178932070732117,65.366,78.36745196580887,63.9,0.8263393044471741
2.5,61.1,85.67794871330261,59.3,0.8708153367042542,61.744,84.18567496538162,60.4,0.8597956895828247,62.362,82.87290388345718,60.2,0.8555824756622314,64.391,79.84242480993271,63.5,0.8190621733665466,65.305,78.25660490989685,64.4,0.816208004951477
2.51,61.116,85.6728555560112,59.6,0.8706079721450806,61.85,84.0015658736229,60.3,0.858625590801239,62.47,82.641348361969,60.1,0.850679337978363,64.423,79.7196393609047,63.4,0.8222773671150208,65.263,78.31077599525452,62.1,0.8139307498931885
2.52,61.066,85.62101006507874,59.9,0.8743954300880432,61.917,83.97313112020493,59.5,0.8588605523109436,62.516,82.61219507455826,59.9,0.8582218289375305,64.489,79.79010963439941,63.3,0.8236551880836487,65.495,77.96610891819,63.0,0.8154537677764893
2.5300000000000002,60.957,85.63457578420639,59.8,0.8771114945411682,61.896,83.94932335615158,59.4,0.8562130331993103,62.398,82.6972091794014,60.3,0.8471857905387878,64.239,79.87680464982986,63.2,0.8203317523002625,65.538,77.91742479801178,62.9,0.8177661299705505
2.54,60.933,85.56658589839935,60.6,0.8760493993759155,61.983,83.69482761621475,58.9,0.8532775640487671,62.465,82.77381765842438,60.3,0.8487746715545654,64.309,79.85259771347046,64.0,0.8171592950820923,65.832,77.48947817087173,63.6,0.816177248954773
2.55,60.916,85.57677739858627,59.5,0.8744276762008667,61.923,83.72172194719315,59.9,0.8489556312561035,62.581,82.46495217084885,60.4,0.8500372171401978,64.379,79.90465015172958,63.0,0.8163619041442871,65.93,77.53589904308319,63.4,0.806201696395874
2.56,61.046,85.47632831335068,60.5,0.876769483089447,61.971,83.72460722923279,60.8,0.8509366512298584,62.641,82.45249152183533,61.0,0.845821738243103,64.289,79.91237425804138,63.1,0.8146962523460388,65.905,77.21758139133453,64.8,0.8038262724876404
2.57,61.146,85.48454350233078,60.1,0.8696584701538086,62.015,83.65503013134003,60.4,0.8522723317146301,62.793,82.502885222435,60.3,0.8452326059341431,64.441,79.93525731563568,63.2,0.8172296285629272,65.626,77.51848709583282,64.9,0.804164469242096
2.58,61.011,85.667549431324,59.2,0.8742102384567261,61.959,83.68156427145004,59.7,0.8559987545013428,62.684,82.44956254959106,61.8,0.8402218222618103,64.583,79.54124635457993,62.8,0.8152258396148682,65.508,77.82153129577637,64.1,0.8089187741279602
2.59,61.047,85.69758129119873,59.1,0.8816279768943787,62.073,83.68670439720154,60.4,0.8476215600967407,62.711,82.33179712295532,60.8,0.8468399047851562,63.824,80.36978697776794,62.5,0.822582483291626,65.41,77.92882972955704,63.7,0.8135942816734314
2.6,61.041,85.48733741044998,59.6,0.8756940960884094,62.005,83.8085618019104,60.3,0.8521159887313843,62.807,82.31587171554565,61.0,0.8480862379074097,64.246,79.80358523130417,63.6,0.816314697265625,65.505,77.86395007371902,63.5,0.8145982623100281
2.61,61.001,85.36445081233978,59.0,0.8726907968521118,61.98,83.65784460306168,60.6,0.8487505912780762,62.581,82.54161870479584,62.0,0.8401724696159363,64.709,79.44653385877609,63.7,0.8120642900466919,65.621,77.85274988412857,63.6,0.8089348077774048
2.62,60.787,85.66330683231354,59.4,0.8770924210548401,62.173,83.45173269510269,60.5,0.851845383644104,62.543,82.42084258794785,60.6,0.8488806486129761,64.632,79.3335570693016,63.5,0.8139191269874573,65.966,77.30965799093246,64.7,0.8053065538406372
2.63,60.633,85.83236372470856,59.2,0.8745092153549194,62.087,83.60842686891556,60.8,0.8491555452346802,62.691,82.30780565738678,60.9,0.8376721143722534,64.535,79.50219041109085,63.1,0.8132202625274658,65.764,77.45697820186615,64.0,0.8065189123153687
2.64,60.908,85.4834560751915,60.3,0.8721473813056946,61.981,83.63247793912888,61.0,0.8569197654724121,62.814,82.20771038532257,61.5,0.8447595238685608,64.728,79.36008596420288,64.2,0.8105126619338989,65.483,77.69287461042404,64.1,0.821458637714386
2.65,61.207,85.28530490398407,59.5,0.870232105255127,62.118,83.57245177030563,60.4,0.85523521900177,62.525,82.49720859527588,61.6,0.8524514436721802,64.926,79.022813975811,64.0,0.8158871531486511,65.643,77.59032607078552,63.5,0.8193166851997375
2.66,61.238,85.19779175519943,60.2,0.868302583694458,62.153,83.46463924646378,59.3,0.8598442673683167,62.27,82.71697801351547,61.1,0.8547450304031372,64.637,79.19406449794769,62.1,0.8267317414283752,65.918,77.44026404619217,64.0,0.8055798411369324
2.67,61.212,85.24092519283295,60.1,0.8669130802154541,62.17,83.49221521615982,61.0,0.8459130525588989,62.805,82.1345317363739,61.0,0.8558267951011658,64.697,79.0097000002861,63.0,0.8114234805107117,66.04,77.27679389715195,64.2,0.8085224628448486
2.68,61.25,85.18026280403137,59.8,0.8716267347335815,62.042,83.66196012496948,60.8,0.8552295565605164,63.029,81.8196930885315,63.1,0.8426148891448975,64.876,78.9526486992836,64.1,0.8113971948623657,66.11,77.09090048074722,64.9,0.803575336933136
2.69,61.202,85.222403049469,60.3,0.8653228878974915,62.163,83.55132967233658,61.0,0.8532413840293884,62.981,81.89368629455566,62.5,0.8361358046531677,64.671,79.27811086177826,63.5,0.8075055480003357,66.3,76.8330882191658,64.0,0.7938776612281799
2.7,61.266,85.17134755849838,60.7,0.8628511428833008,62.222,83.34767335653305,60.8,0.8498477339744568,62.666,82.230437874794,62.5,0.8384945392608643,64.621,79.44431465864182,64.3,0.8156756162643433,66.147,76.83899039030075,64.0,0.7978219985961914
2.71,61.211,85.19043630361557,60.2,0.8613379001617432,62.313,83.26124584674835,61.0,0.8426555395126343,62.883,81.97195601463318,62.0,0.8373517990112305,64.794,78.9491406083107,63.4,0.8120762705802917,66.192,76.84858983755112,65.0,0.8028253316879272
2.7199999999999998,61.378,85.17614996433258,60.2,0.8644431233406067,62.195,83.2606829404831,60.2,0.8523707389831543,62.901,81.73338651657104,63.0,0.8404882550239563,64.116,79.78970354795456,62.5,0.8267008066177368,66.114,76.97397899627686,66.4,0.8102863430976868
2.73,61.372,85.09437662363052,61.5,0.8543506264686584,62.304,83.29407918453217,61.2,0.8501960635185242,62.969,81.74657076597214,62.7,0.8379141688346863,64.466,79.18427580595016,64.1,0.8151858448982239,66.089,76.88385504484177,64.2,0.8056261539459229
2.74,61.368,85.06307804584503,61.0,0.8612877726554871,62.348,83.27452898025513,60.6,0.8543809056282043,63.015,81.8354896903038,62.7,0.8450105786323547,65.034,78.51010316610336,63.2,0.8099647760391235,66.034,77.13224947452545,65.7,0.8090535998344421
2.75,61.442,85.00521469116211,61.7,0.8610771298408508,62.346,83.22257071733475,61.2,0.8492245078086853,62.949,81.91582298278809,61.9,0.8420071005821228,64.707,79.11819356679916,63.4,0.8053003549575806,66.264,76.79503345489502,65.1,0.8022781014442444
2.76,61.174,85.36582106351852,58.2,0.8725337386131287,62.434,83.1577011346817,60.9,0.8477221727371216,62.953,81.97594422101974,62.8,0.8324106931686401,64.776,79.39050137996674,63.1,0.81264328956604,66.402,76.36180466413498,66.2,0.7940995097160339
2.77,61.157,85.52689903974533,61.0,0.8713558912277222,62.277,83.19858419895172,60.7,0.858485758304596,63.106,81.79363578557968,62.7,0.8326111435890198,65.039,78.91596311330795,63.8,0.8177164793014526,66.109,76.69161587953568,65.0,0.8015595078468323
2.7800000000000002,61.332,85.1940085887909,59.4,0.8663155436515808,62.332,83.13831794261932,61.0,0.8540893793106079,63.257,81.75087440013885,62.4,0.8371285200119019,65.098,78.87929391860962,63.5,0.8095259070396423,66.467,76.47135806083679,64.5,0.7942056655883789
2.79,61.468,84.91606146097183,60.1,0.862235963344574,62.314,83.06423074007034,60.7,0.8545668125152588,63.274,81.83441656827927,62.9,0.8350514769554138,64.708,79.14840507507324,63.9,0.8133967518806458,66.234,76.83584266901016,65.6,0.7973957061767578
2.8,61.274,85.0928430557251,60.2,0.8641208410263062,62.314,83.04790586233139,60.2,0.8561809062957764,63.252,81.78376477956772,61.6,0.8389663696289062,64.751,78.98334813117981,64.5,0.8081139922142029,66.012,77.19048374891281,67.2,0.7970858812332153
2.81,60.969,85.42585587501526,60.2,0.8653851747512817,62.435,83.03241336345673,59.5,0.8554448485374451,63.311,81.56955760717392,62.6,0.8334246277809143,65.045,78.59742337465286,63.8,0.8111101388931274,66.2,77.10818403959274,64.0,0.8087074160575867
2.82,60.763,85.55039966106415,59.5,0.8677750825881958,62.392,83.09369897842407,60.9,0.8558794260025024,63.273,81.43040615320206,63.3,0.8320831656455994,65.046,78.81225174665451,63.0,0.8077232837677002,66.114,77.2409553527832,63.3,0.813658595085144
2.83,60.97,85.43141770362854,60.3,0.8662272095680237,62.315,83.25573980808258,59.9,0.8548871874809265,63.313,81.33064478635788,62.0,0.8407651782035828,65.036,79.02452939748764,63.3,0.8135801553726196,65.965,77.18468910455704,64.1,0.8137964010238647
2.84,61.353,84.942866563797,59.7,0.8648718595504761,62.033,83.52516001462936,59.0,0.8584723472595215,63.306,81.24848413467407,62.0,0.8371725082397461,65.136,78.6955880522728,63.0,0.8202019929885864,66.302,76.53484159708023,63.5,0.8047839999198914
2.85,61.519,84.80573040246964,60.2,0.8653706908226013,62.291,83.12262266874313,61.8,0.8505687713623047,63.194,81.39196634292603,60.9,0.8445721864700317,65.475,78.12166625261307,64.7,0.8037925362586975,66.059,76.94150602817535,64.3,0.8095832467079163
2.86,61.414,85.15445065498352,59.7,0.8646839261054993,62.524,82.90010797977448,60.6,0.8523048758506775,63.197,81.39562618732452,60.8,0.8464379906654358,65.426,78.21311616897583,63.6,0.8064709305763245,65.756,77.37434327602386,64.4,0.8106319904327393
2.87,61.303,85.21496272087097,59.5,0.8700878620147705,62.302,83.08599603176117,60.3,0.8525869846343994,63.277,81.2941026687622,61.9,0.8419580459594727,65.211,78.50322592258453,63.9,0.81327223777771,65.918,77.12141865491867,65.1,0.8128353357315063
2.88,61.395,85.09345293045044,59.0,0.8723535537719727,62.163,83.41795176267624,60.2,0.852217435836792,63.189,81.38952904939651,61.0,0.8436096906661987,65.271,78.29855769872665,64.9,0.8043436408042908,66.209,76.60837298631668,65.5,0.8073689937591553
2.89,61.58,84.81872445344925,61.3,0.8673980236053467,62.379,83.06551194190979,60.6,0.8556686043739319,63.155,81.62645083665848,62.0,0.8454955816268921,65.593,77.88678085803986,65.0,0.7998605370521545,66.363,76.38481968641281,65.1,0.8049739599227905
2.9,61.486,84.70038026571274,60.6,0.8666948080062866,62.576,82.937555372715,61.0,0.8473744988441467,63.141,81.58070927858353,61.1,0.852721631526947,65.864,77.65471488237381,64.6,0.7984008193016052,66.348,76.40046399831772,64.8,0.8102383613586426
2.91,61.486,84.78780990839005,59.7,0.8628903031349182,62.353,83.09655702114105,60.2,0.8484464287757874,63.149,81.36981654167175,61.0,0.8460173606872559,65.55,78.09217840433121,63.0,0.8023894429206848,66.389,76.38571912050247,64.5,0.8096002340316772
2.92,61.56,84.89819949865341,59.4,0.8615677952766418,62.238,83.24710267782211,60.5,0.8524107933044434,63.16,81.55926489830017,60.9,0.849983811378479,65.581,78.1256211400032,64.6,0.8005169630050659,66.418,76.3020247220993,66.1,0.8046765327453613
2.93,61.438,85.03186196088791,60.3,0.8598649501800537,62.286,83.10577297210693,60.4,0.8591948747634888,63.284,81.52424019575119,60.3,0.8475580215454102,65.862,77.77581322193146,64.6,0.7986290454864502,66.271,76.44858008623123,66.1,0.8065319657325745
2.94,61.532,84.89625597000122,60.1,0.858650267124176,62.512,82.95937412977219,60.6,0.8493026494979858,63.605,81.10583591461182,61.9,0.8381358981132507,65.917,77.59264332056046,64.0,0.8006763458251953,66.108,76.74666845798492,65.0,0.8136724233627319
2.95,61.756,84.68194729089737,60.4,0.8605310320854187,62.424,82.91934162378311,61.6,0.8479505181312561,63.614,81.17780476808548,63.6,0.8301451206207275,65.658,77.70416742563248,64.9,0.8011540770530701,66.17,76.66949027776718,64.0,0.8153076767921448
2.96,61.785,84.52825826406479,60.7,0.8609710335731506,62.502,82.9068015217781,59.6,0.8508350849151611,63.597,81.20956408977509,62.8,0.8274902105331421,65.509,77.89484423398972,63.9,0.8112155795097351,66.289,76.27222543954849,64.2,0.802064836025238
2.9699999999999998,61.66,84.59129530191422,60.2,0.8620619773864746,62.226,83.26676321029663,60.7,0.8483632802963257,63.731,81.0363199710846,62.1,0.8281897902488708,65.486,77.66928321123123,64.5,0.8001236915588379,66.195,76.54296135902405,64.6,0.7969648838043213
2.98,61.682,84.52618247270584,61.2,0.863864541053772,62.4,83.16691082715988,61.4,0.8501816391944885,63.78,80.90487784147263,63.1,0.8259688019752502,65.703,77.34734696149826,64.4,0.8025348782539368,66.144,76.74553006887436,64.0,0.8096541166305542
2.99,61.654,84.51174533367157,60.7,0.861847460269928,62.597,82.80326133966446,59.6,0.8542889952659607,63.767,80.93786787986755,63.0,0.824478268623352,65.719,77.40054553747177,64.2,0.8016866445541382,65.909,76.96718394756317,63.0,0.8121234178543091
3.01,61.736,84.4852603673935,59.8,0.8616529703140259,62.238,83.01994168758392,61.3,0.8621296882629395,63.683,80.89997762441635,63.7,0.823601245880127,65.683,77.57433253526688,63.8,0.8111938834190369,66.162,76.78862518072128,64.1,0.8058151602745056
3.02,61.643,84.61254078149796,60.1,0.8629174828529358,62.226,83.1256052851677,60.3,0.8616705536842346,63.624,80.9679524898529,63.0,0.8250397443771362,65.827,77.27559161186218,64.3,0.7959314584732056,66.319,76.70191895961761,64.6,0.8101457357406616
3.03,61.727,84.51996874809265,60.0,0.855940043926239,62.232,82.89368617534637,61.5,0.8536807894706726,63.68,80.98102939128876,61.4,0.8311222791671753,66.034,77.089719414711,64.4,0.7932792901992798,66.322,76.93688708543777,63.4,0.8097311854362488
3.04,61.831,84.30016839504242,60.0,0.8648375272750854,62.539,82.45831841230392,60.3,0.8521045446395874,63.686,80.75498086214066,63.0,0.8227493166923523,65.839,77.27290976047516,64.5,0.7960717678070068,66.37,76.43590384721756,64.8,0.7993921637535095
3.05,61.75,84.4084335565567,60.0,0.8656304478645325,62.526,82.7240504026413,60.8,0.8569582104682922,63.619,80.67513525485992,63.3,0.8250238299369812,66.009,77.02389794588089,64.3,0.7971921563148499,66.459,76.19225400686264,65.3,0.7922614812850952
3.06,61.727,84.54526346921921,60.6,0.8735334277153015,62.296,83.07015097141266,60.6,0.8546885251998901,63.76,80.52169424295425,62.3,0.8321083784103394,66.104,76.9631797671318,65.1,0.8009284138679504,66.747,75.83015924692154,67.0,0.7906621694564819
3.07,61.617,84.6854562163353,60.5,0.872283935546875,62.436,82.98783499002457,59.7,0.8577276468276978,63.691,80.51391077041626,63.7,0.8306777477264404,65.534,77.86658370494843,64.2,0.8035148978233337,66.379,76.43649685382843,66.0,0.7924789786338806
3.08,61.68,84.56632822751999,60.3,0.871806800365448,62.579,82.59965753555298,60.6,0.8519090414047241,63.836,80.45069193840027,62.9,0.8388159275054932,65.844,77.33129298686981,64.7,0.8009987473487854,66.452,76.4529122710228,66.7,0.795322835445404
3.09,61.911,84.36787444353104,60.6,0.8637070655822754,62.562,82.62110871076584,60.7,0.8547282814979553,63.74,80.55224549770355,63.6,0.8338074684143066,65.901,77.32404565811157,64.3,0.8037153482437134,66.879,75.71994280815125,66.2,0.7922051548957825
3.1,61.939,84.31204611063004,60.3,0.8644422888755798,62.391,82.84768110513687,61.3,0.8526852130889893,63.768,80.46511667966843,62.9,0.8305919170379639,65.743,77.40661454200745,65.5,0.7958924174308777,66.998,75.55663573741913,65.2,0.8022698760032654
3.11,61.832,84.29553759098053,59.5,0.8628287315368652,62.475,82.77732169628143,61.0,0.8548184633255005,63.789,80.50310093164444,63.9,0.8338307738304138,66.01,77.15608251094818,64.1,0.8007776141166687,66.647,76.17042410373688,65.7,0.7973419427871704
3.12,61.77,84.36383658647537,60.1,0.8601803183555603,62.453,82.80047327280045,60.9,0.8576757907867432,63.869,80.27345037460327,63.6,0.8272809982299805,66.081,77.05028182268143,62.6,0.8028374910354614,66.946,75.55435973405838,64.6,0.7942577004432678
3.13,61.783,84.3248000741005,60.2,0.8669054508209229,62.597,82.62641954421997,60.7,0.8533558249473572,63.986,80.31361424922943,64.0,0.8247425556182861,66.191,77.02652943134308,65.1,0.7948208451271057,67.021,75.1091274023056,66.1,0.7899401187896729
3.14,61.633,84.40736067295074,59.8,0.8580480813980103,62.714,82.3903374671936,60.7,0.8481118679046631,63.882,80.43294662237167,62.5,0.8282053470611572,66.034,77.15979462862015,64.3,0.7992172837257385,66.969,75.48625445365906,65.4,0.7926347255706787
3.15,61.634,84.40289211273193,60.2,0.85927814245224,62.784,82.30658435821533,60.3,0.8447204232215881,63.794,80.46472907066345,63.5,0.8238382339477539,66.067,77.16092598438263,64.8,0.8014365434646606,66.737,76.10151535272598,65.5,0.791368842124939
3.16,61.657,84.30058944225311,59.3,0.8656880855560303,62.793,82.29458034038544,60.4,0.8480494618415833,63.947,80.2529667019844,61.6,0.8317340612411499,66.224,77.00713431835175,64.1,0.8009364008903503,66.951,75.70252656936646,66.0,0.7841495871543884
3.17,61.746,84.21668118238449,60.2,0.8599173426628113,62.741,82.40305954217911,61.5,0.8468992710113525,64.19,80.00245851278305,63.3,0.8164283633232117,66.298,76.81066709756851,64.3,0.7927725315093994,67.164,75.29564571380615,66.0,0.7882111668586731
3.18,61.821,84.09323525428772,60.2,0.8642925024032593,62.643,82.45945852994919,60.4,0.8501961827278137,63.971,80.2326495051384,62.7,0.8320873379707336,66.109,76.70052373409271,64.7,0.7963835597038269,66.813,75.6867892742157,65.8,0.785331130027771
