epoch,dropout_0_train_acc,dropout_0_train_loss,dropout_0_val_acc,dropout_0_val_loss,dropout_0.1_train_acc,dropout_0.1_train_loss,dropout_0.1_val_acc,dropout_0.1_val_loss,dropout_0.3_train_acc,dropout_0.3_train_loss,dropout_0.3_val_acc,dropout_0.3_val_loss,dropout_0.5_train_acc,dropout_0.5_train_loss,dropout_0.5_val_acc,dropout_0.5_val_loss,dropout_0.7_train_acc,dropout_0.7_train_loss,dropout_0.7_val_acc,dropout_0.7_val_loss,dropout_0.9_train_acc,dropout_0.9_train_loss,dropout_0.9_val_acc,dropout_0.9_val_loss
1.63,65.629,78.17914092540741,64.2,0.8201618194580078,65.269,78.57297885417938,63.1,0.8230637311935425,65.468,78.38643062114716,63.5,0.8042387366294861,63.95,80.24803119897842,61.4,0.8252274394035339,62.603,83.59439247846603,63.1,0.8492142558097839,43.415,105.13254702091217,44.5,1.0454744100570679
1.6400000000000001,65.577,78.21502965688705,63.7,0.822628915309906,65.384,78.45244467258453,62.6,0.8242775201797485,65.373,78.59286350011826,62.9,0.8036956191062927,64.119,79.9070291519165,62.6,0.8215263485908508,62.746,83.52478587627411,62.3,0.8477128148078918,43.193,105.26470601558685,44.6,1.0467567443847656
1.65,65.656,77.99048888683319,63.9,0.8198189735412598,65.624,78.12027204036713,61.7,0.8202646970748901,65.366,78.73889684677124,63.4,0.8036956787109375,64.104,79.85896527767181,61.9,0.8197894096374512,62.852,83.41943246126175,61.8,0.8460042476654053,43.137,105.27118384838104,44.4,1.0467586517333984
1.6600000000000001,65.851,77.5682761669159,63.9,0.8112415075302124,65.905,77.77202701568604,63.1,0.8124499917030334,65.523,78.63962751626968,62.6,0.8035553097724915,64.052,79.9292140007019,62.0,0.8196327090263367,62.788,83.39768356084824,61.6,0.8452938795089722,43.158,105.23937368392944,44.7,1.0464187860488892
1.67,65.807,77.80483156442642,63.6,0.8105671405792236,65.718,78.1600633263588,62.7,0.813205897808075,65.291,78.83217650651932,62.9,0.8078358769416809,63.987,80.13199710845947,62.1,0.8207269310951233,62.622,83.38842958211899,60.8,0.8446846604347229,43.041,105.2919352054596,44.6,1.0469090938568115
1.6800000000000002,65.915,77.61225485801697,63.4,0.8087301254272461,65.628,78.13952815532684,62.4,0.8138763904571533,65.063,78.94124728441238,62.7,0.8112105131149292,63.949,80.13050478696823,62.1,0.8208714723587036,62.46,83.34703278541565,61.0,0.8440089821815491,42.818,105.44588971138,44.1,1.0483770370483398
1.69,66.119,77.13561981916428,63.6,0.8072741627693176,65.924,77.5413561463356,62.0,0.8131327033042908,65.106,78.62045258283615,63.1,0.809797465801239,64.077,79.85817688703537,62.4,0.8194652199745178,62.476,83.10423785448074,60.8,0.8419927358627319,42.771,105.47589683532715,43.9,1.0485899448394775
1.7,65.816,77.49401664733887,64.6,0.8197292685508728,65.913,77.5849296450615,61.9,0.8185231685638428,65.299,78.10143208503723,62.8,0.8051449060440063,64.362,79.51340913772583,61.1,0.8184123039245605,62.589,82.80584758520126,61.1,0.8400206565856934,42.774,105.47648072242737,43.9,1.0485947132110596
1.71,65.728,77.6670942902565,64.6,0.8235494494438171,65.612,77.8903136253357,62.0,0.8250100016593933,65.573,77.93692195415497,63.6,0.8018024563789368,64.381,79.41436791419983,60.7,0.8197540640830994,62.733,82.5766835808754,61.7,0.8391992449760437,42.714,105.51759028434753,43.9,1.0490232706069946
1.72,66.164,77.08758729696274,64.0,0.8149892687797546,65.593,77.8202395439148,61.7,0.8250696063041687,65.499,77.99456971883774,63.3,0.8011780381202698,64.346,79.48944222927094,61.4,0.8222317695617676,62.706,82.46063214540482,62.0,0.8395712971687317,42.444,105.69533944129944,43.4,1.0507699251174927
1.73,66.205,76.88492280244827,63.6,0.8112456798553467,65.894,77.47518557310104,61.3,0.8196285963058472,65.667,77.55973941087723,63.0,0.797660231590271,64.39,79.4172437787056,61.6,0.821760356426239,62.826,82.32096952199936,61.9,0.8395617604255676,42.447,105.69914317131042,43.4,1.0508333444595337
1.74,66.071,76.98808282613754,63.2,0.8116236329078674,65.572,77.76153862476349,62.1,0.8196252584457397,65.699,77.52163684368134,62.9,0.7993373870849609,64.506,79.28043884038925,61.9,0.8199715614318848,62.877,82.31379699707031,61.8,0.8402894735336304,42.346,105.80140364170074,43.4,1.0519863367080688
1.75,66.131,76.94910663366318,63.1,0.8113473653793335,65.397,77.97585862874985,62.5,0.8230854272842407,65.459,77.94946843385696,63.2,0.8039849400520325,64.621,79.25954461097717,62.1,0.8187986612319946,62.95,82.21912211179733,62.4,0.8385258913040161,42.509,105.6413893699646,43.7,1.0506949424743652
1.76,66.268,76.74843490123749,63.5,0.8119403123855591,65.689,77.55069023370743,62.3,0.8200419545173645,65.482,77.95609426498413,63.3,0.8034897446632385,64.645,79.29205149412155,62.0,0.8186392188072205,63.014,82.18495446443558,62.2,0.8366098999977112,42.471,105.6311537027359,43.8,1.0508067607879639
1.77,66.279,76.7239899635315,63.5,0.8138546347618103,66.041,77.28436267375946,62.3,0.8140023350715637,65.822,77.51417058706284,63.4,0.7978886365890503,64.702,79.31404787302017,62.6,0.8187696933746338,63.023,82.30672580003738,62.2,0.8363447189331055,42.456,105.61763274669647,43.7,1.0509092807769775
1.78,66.357,76.75468218326569,63.9,0.8135986328125,65.773,77.68103927373886,62.6,0.8167798519134521,65.911,77.36717277765274,62.8,0.7950559258460999,64.737,79.32962560653687,62.5,0.8192898035049438,62.84,82.56422197818756,62.4,0.8374485373497009,42.653,105.4416207075119,43.7,1.0494070053100586
1.79,66.468,76.76662385463715,63.9,0.8102856278419495,65.918,77.41715633869171,62.8,0.8151706457138062,65.821,77.55791532993317,62.4,0.7961698770523071,64.747,79.33684885501862,62.1,0.8197309374809265,62.775,82.75691145658493,62.5,0.8383146524429321,42.541,105.4586614370346,43.9,1.049726963043213
1.8,66.438,76.68326944112778,63.9,0.8083692193031311,66.036,77.26509320735931,62.5,0.8151408433914185,65.734,77.7072142958641,62.6,0.7980948090553284,64.832,79.29308384656906,62.1,0.8197236061096191,63.043,82.53677952289581,61.9,0.8366333246231079,42.433,105.48810017108917,43.8,1.0502033233642578
1.81,66.385,76.59271866083145,63.7,0.8108818531036377,66.033,77.40683400630951,62.6,0.8163381814956665,65.752,77.59112113714218,62.8,0.7994502186775208,64.903,79.18910801410675,61.7,0.8177748918533325,63.291,82.4768802523613,61.4,0.8375163078308105,42.391,105.47640061378479,43.5,1.0502842664718628
1.8199999999999998,66.463,76.5763487815857,64.3,0.8117023706436157,64.948,78.76725679636002,62.7,0.8286292552947998,65.635,77.63642239570618,63.5,0.8027844429016113,64.893,79.12549191713333,61.7,0.81602942943573,63.35,82.55753934383392,62.4,0.8391916751861572,42.253,105.55771911144257,43.3,1.0511562824249268
1.83,66.541,76.57215023040771,63.8,0.8120488524436951,64.94,78.79107010364532,63.4,0.8256717324256897,65.765,77.41495609283447,63.2,0.8014381527900696,64.808,79.17135834693909,61.6,0.8149277567863464,63.325,82.5213857293129,61.9,0.8390591144561768,42.167,105.63865423202515,43.6,1.05202054977417
1.8399999999999999,66.607,76.60500913858414,64.1,0.811633825302124,65.876,77.63561427593231,64.2,0.8096522092819214,65.948,77.18057680130005,62.6,0.799691379070282,64.783,79.12643390893936,62.4,0.8143376111984253,63.34,82.35133016109467,61.9,0.8369250893592834,42.096,105.7032368183136,43.5,1.0526458024978638
1.85,66.7,76.47998183965683,64.5,0.8093596696853638,66.161,77.32643908262253,63.5,0.8061168789863586,65.803,77.27464002370834,62.5,0.8019072413444519,64.926,78.87435138225555,62.9,0.8126413822174072,63.379,82.10989087820053,62.4,0.8333718180656433,42.386,105.49857950210571,43.2,1.050550103187561
1.8599999999999999,66.832,76.10300821065903,64.5,0.803563117980957,65.984,77.65160691738129,63.6,0.8105021715164185,65.791,77.3296308517456,62.5,0.8024193644523621,65.028,78.5914900302887,61.9,0.8118990063667297,63.192,82.04622721672058,62.2,0.8307207822799683,42.912,105.18620157241821,43.4,1.0473207235336304
1.87,66.89,76.18232482671738,64.0,0.800888180732727,66.105,77.47084373235703,64.3,0.8114498853683472,65.699,77.45659947395325,62.9,0.8032483458518982,65.048,78.53611463308334,62.8,0.8138891458511353,63.014,82.28498673439026,61.9,0.8314599394798279,43.358,104.89564168453217,43.8,1.0442605018615723
1.88,66.044,76.67236763238907,62.8,0.8070303201675415,66.255,77.16476213932037,63.8,0.810253918170929,65.987,76.99726051092148,62.9,0.8009578585624695,64.937,78.57226020097733,62.5,0.8149149417877197,62.874,82.4382232427597,61.5,0.8320702910423279,43.778,104.65016877651215,44.1,1.0416027307510376
1.8900000000000001,65.982,76.77692568302155,62.5,0.8082665801048279,66.47,76.75061303377151,63.7,0.8067041635513306,66.205,76.6376239657402,62.9,0.7997174859046936,65.024,78.51009106636047,62.1,0.8130661249160767,63.08,82.01124238967896,61.2,0.8282217383384705,44.059,104.467041015625,44.5,1.0396692752838135
1.9,66.719,76.06435018777847,63.5,0.800667941570282,66.224,76.78535997867584,63.1,0.8067747354507446,66.191,76.6822207570076,63.2,0.8025434613227844,65.049,78.36964654922485,62.0,0.809598445892334,63.321,81.74375402927399,62.0,0.8264215588569641,44.422,104.21157252788544,45.2,1.0371088981628418
1.9100000000000001,66.732,76.22896140813828,64.7,0.8031029105186462,66.024,76.9444727897644,63.4,0.8085004091262817,66.097,76.78356200456619,62.7,0.8061857223510742,65.089,78.32551300525665,62.1,0.8075078129768372,63.499,81.69247132539749,62.3,0.8272597193717957,44.228,104.32215297222137,44.7,1.0381555557250977
1.92,66.495,76.61011350154877,63.8,0.8075186610221863,66.116,76.6980607509613,63.2,0.8047300577163696,66.101,76.71119457483292,62.7,0.806736171245575,65.129,78.29683977365494,62.1,0.8068477511405945,63.479,81.7814649939537,62.4,0.8287797570228577,43.543,104.73645496368408,44.1,1.0421361923217773
1.9300000000000002,66.698,76.16173338890076,64.0,0.8038414716720581,66.222,76.6163911819458,63.4,0.8033585548400879,66.332,76.5143820643425,63.2,0.8038585782051086,65.152,78.32002472877502,62.2,0.8070014715194702,63.539,81.63507574796677,62.0,0.8272876143455505,42.528,105.47707009315491,43.5,1.049178123474121
1.94,66.453,76.19943922758102,63.2,0.803219735622406,66.626,76.25111508369446,63.3,0.8034526109695435,66.347,76.6990110874176,63.6,0.8033325672149658,65.145,78.38535261154175,62.4,0.8071561455726624,63.557,81.52643126249313,62.4,0.8256295919418335,41.666,106.22046077251434,42.6,1.056343913078308
1.95,66.36,76.39424926042557,63.3,0.8036195039749146,66.448,76.42959785461426,63.7,0.8095947504043579,66.139,77.05606091022491,63.6,0.8052986264228821,65.188,78.37750738859177,62.0,0.8073071241378784,63.564,81.48221236467361,62.5,0.8249933123588562,40.981,106.90905666351318,42.1,1.0629260540008545
1.96,67.076,75.70087593793869,63.6,0.7954294681549072,66.399,76.47057861089706,63.6,0.8118795156478882,66.051,77.06893932819366,63.8,0.8052207231521606,65.17,78.40767151117325,61.9,0.8069274425506592,63.416,81.50236910581589,62.2,0.8241837024688721,40.944,106.95042276382446,42.1,1.0631731748580933
1.97,67.051,75.78989434242249,64.2,0.7980854511260986,66.482,76.24890285730362,63.5,0.8073629140853882,66.349,76.54744589328766,63.8,0.8016685843467712,65.14,78.45938265323639,61.9,0.806955099105835,63.393,81.48958551883698,62.6,0.8238592743873596,41.388,106.56404519081116,42.4,1.0592249631881714
1.98,67.142,75.52975481748581,63.8,0.7992220520973206,66.406,76.37767714262009,62.8,0.8043102025985718,66.434,76.2100288271904,63.3,0.8002102375030518,65.155,78.36547583341599,62.0,0.8066966533660889,63.443,81.46437394618988,62.6,0.8235383033752441,42.185,105.79346179962158,43.7,1.0516889095306396
1.99,67.037,75.50772511959076,64.5,0.8023609519004822,66.508,76.36660450696945,63.2,0.8013383746147156,66.381,76.25224298238754,62.4,0.8015664219856262,65.127,78.30999082326889,61.9,0.8069680333137512,63.473,81.43546551465988,62.7,0.823286771774292,43.292,104.92000150680542,43.9,1.0431727170944214
2.01,66.315,77.0016879439354,64.1,0.8081764578819275,66.913,75.95947641134262,62.5,0.801254391670227,66.246,76.42185640335083,62.9,0.8020256757736206,65.039,78.28520596027374,62.6,0.8076033592224121,63.538,81.48028439283371,62.2,0.8238617181777954,45.016,103.81043910980225,45.7,1.032451868057251
2.02,66.992,75.78913521766663,64.2,0.8014851808547974,66.809,76.04259246587753,63.1,0.8038208484649658,66.404,76.17904007434845,64.0,0.7971829175949097,64.854,78.56566947698593,62.2,0.8099557161331177,63.582,81.48497360944748,62.1,0.8242599368095398,44.846,103.92412102222443,45.6,1.0334733724594116
2.03,67.117,75.18055760860443,63.5,0.8041504621505737,66.915,75.81445157527924,62.8,0.8021689057350159,66.499,76.05580526590347,64.3,0.7940217852592468,65.09,78.33320260047913,62.4,0.806382417678833,63.635,81.41228067874908,62.4,0.8240582346916199,44.294,104.29101550579071,44.6,1.0368363857269287
2.04,66.584,75.99052101373672,63.3,0.8184932470321655,67.033,75.53240936994553,63.8,0.7994703650474548,66.552,76.0156797170639,63.5,0.794041633605957,65.15,78.18182146549225,61.8,0.8024802207946777,63.599,81.35019093751907,62.4,0.8236475586891174,43.599,104.73224079608917,44.1,1.0409809350967407
2.05,66.978,75.4501484632492,63.3,0.8131682276725769,67.035,75.43032586574554,63.2,0.7983744144439697,66.588,76.00491964817047,63.3,0.7945075035095215,65.076,78.34677392244339,62.7,0.8022893667221069,63.641,81.25181269645691,62.2,0.823104977607727,42.707,105.37830924987793,44.3,1.0471922159194946
2.06,67.269,74.8413976430893,63.8,0.804122805595398,66.993,75.40422528982162,63.7,0.7995337247848511,66.637,75.99892765283585,63.2,0.7963330745697021,65.209,78.0204883813858,62.2,0.800973117351532,63.774,81.03108817338943,62.1,0.8225752115249634,42.144,105.8437991142273,43.7,1.0516233444213867
2.07,67.074,75.13568377494812,64.2,0.8051285147666931,67.017,75.28578633069992,63.7,0.800179660320282,66.507,76.00480163097382,63.0,0.7992032766342163,65.234,77.67617869377136,62.4,0.8013079762458801,63.773,80.88315385580063,62.5,0.8222285509109497,41.721,106.25473093986511,42.9,1.0555741786956787
2.08,67.231,75.04941886663437,64.3,0.8048226237297058,67.064,75.27903342247009,63.6,0.8004564046859741,66.546,75.94689857959747,62.8,0.8005586862564087,65.236,77.67707753181458,62.8,0.8049572110176086,63.773,80.76264196634293,62.7,0.8213472962379456,41.477,106.45299732685089,42.8,1.0575143098831177
2.09,67.385,74.78556847572327,64.2,0.8045003414154053,67.104,75.19426316022873,63.7,0.80251145362854,66.572,75.75762230157852,63.3,0.7996439337730408,65.231,77.68243515491486,63.2,0.8059029579162598,63.785,80.65583050251007,62.5,0.8203436136245728,41.454,106.40375339984894,42.7,1.0570837259292603
2.1,67.265,74.87775534391403,63.1,0.811998724937439,67.053,75.38892465829849,63.3,0.80353844165802,66.624,75.66504102945328,63.6,0.799375593662262,65.469,77.3785440325737,63.3,0.8005320429801941,63.781,80.60027152299881,62.2,0.819345235824585,41.143,106.62241244316101,42.5,1.0592173337936401
2.11,66.985,75.39117366075516,63.9,0.8203477263450623,67.099,75.33644533157349,64.1,0.8053117394447327,66.645,75.58685457706451,63.9,0.7992684245109558,65.398,77.53440511226654,62.9,0.7977617979049683,63.785,80.51716035604477,62.1,0.8187403678894043,41.038,106.66306281089783,42.2,1.0596219301223755
2.12,67.197,75.01927483081818,63.4,0.8167989253997803,67.121,75.07418048381805,64.6,0.8038943409919739,66.735,75.5167647600174,63.6,0.7983497977256775,65.106,78.2189514040947,63.3,0.8004089593887329,63.922,80.34042286872864,62.4,0.8190470933914185,41.088,106.53939723968506,42.2,1.058416485786438
2.13,67.708,74.39338672161102,64.1,0.8041906356811523,67.132,75.03011399507523,64.0,0.8012680411338806,66.822,75.45257955789566,64.1,0.797468900680542,65.063,78.34191960096359,63.2,0.8008630275726318,63.898,80.29559618234634,62.0,0.8202222585678101,41.509,106.15528273582458,42.7,1.0546343326568604
2.14,67.501,75.31581676006317,63.3,0.8079157471656799,67.278,74.84290558099747,64.3,0.795845627784729,66.876,75.34884309768677,63.7,0.7983834147453308,65.452,77.74296236038208,63.7,0.7985155582427979,63.901,80.2546688914299,61.7,0.819905161857605,42.362,105.34176182746887,44.0,1.0466971397399902
2.15,67.531,74.81401097774506,63.3,0.805814802646637,67.441,74.83890044689178,63.3,0.7921292185783386,66.866,75.44392943382263,63.9,0.8005360960960388,65.598,77.62503242492676,64.2,0.8010511994361877,64.019,80.2581462264061,62.0,0.8188579082489014,43.233,104.66697454452515,44.6,1.0401160717010498
2.16,67.477,74.63950073719025,63.7,0.8071535229682922,67.43,74.8888053894043,63.9,0.7903943061828613,66.819,75.62171471118927,63.6,0.8022806644439697,65.651,77.60125929117203,63.9,0.8030386567115784,64.007,80.30466765165329,62.0,0.8184186220169067,44.061,104.17609345912933,44.1,1.0352338552474976
2.17,67.639,74.56180036067963,64.3,0.8074066042900085,67.46,74.83779418468475,63.7,0.7905718088150024,66.907,75.53403812646866,63.6,0.8016877770423889,65.728,77.46331310272217,64.0,0.800930917263031,63.934,80.37471956014633,61.9,0.8184520602226257,44.257,104.0747241973877,44.2,1.0339555740356445
2.18,67.954,74.52166646718979,65.1,0.8035041093826294,67.216,75.16890597343445,63.3,0.7960954308509827,66.994,75.3334801197052,63.8,0.7986108064651489,65.46,77.80051517486572,64.2,0.8013050556182861,63.922,80.42048841714859,61.8,0.8188488483428955,44.024,104.25893533229828,44.2,1.0355033874511719
2.19,68.009,74.43714839220047,65.1,0.8005742430686951,67.04,75.60299515724182,63.1,0.8024327158927917,67.062,75.28197920322418,64.1,0.7965363264083862,65.472,77.82888811826706,63.7,0.8008245825767517,63.963,80.34038805961609,62.2,0.8187112212181091,43.563,104.62593758106232,44.5,1.0388400554656982
2.2,68.041,74.25837063789368,65.1,0.7965143918991089,67.44,75.23263543844223,63.2,0.7975565791130066,67.079,75.35003137588501,64.1,0.7963711619377136,65.728,77.36075562238693,64.2,0.7982420325279236,64.063,80.23603600263596,62.2,0.8189459443092346,42.97,105.08252286911011,44.5,1.0430494546890259
2.21,67.805,74.40130585432053,64.7,0.7971800565719604,67.27,75.56592428684235,64.4,0.7962936162948608,67.109,75.21287858486176,64.4,0.7953455448150635,65.836,77.29328960180283,63.9,0.8003438115119934,64.176,80.19370073080063,62.2,0.8192620873451233,42.683,105.41502726078033,44.2,1.046118974685669
2.22,67.835,74.31244170665741,65.3,0.7960002422332764,67.216,75.6778536438942,64.1,0.7974130511283875,67.067,75.06949764490128,63.9,0.7962861061096191,65.546,77.64292675256729,63.7,0.8041031360626221,64.184,80.23043638467789,62.4,0.8196523189544678,42.333,105.81165158748627,43.2,1.0497956275939941
2.23,68.092,74.16484874486923,65.2,0.7943965792655945,67.596,74.77620047330856,63.7,0.7968973517417908,66.758,75.54595619440079,62.9,0.8027440309524536,65.577,77.61076509952545,63.4,0.803322970867157,64.233,80.30143302679062,62.7,0.8201373219490051,42.137,106.0143084526062,43.5,1.0517369508743286
2.24,67.894,74.39215683937073,65.0,0.7988886833190918,67.077,75.16397887468338,63.2,0.8058317303657532,66.783,75.4198842048645,62.9,0.8004422187805176,65.789,77.29638671875,63.6,0.7987403273582458,64.274,80.33490008115768,62.6,0.8204860091209412,42.032,106.11095404624939,43.4,1.0527986288070679
2.25,67.681,74.55361288785934,64.5,0.8042735457420349,67.344,74.78041732311249,63.1,0.8042474985122681,67.188,74.87382084131241,64.0,0.7898195385932922,65.873,77.01884067058563,64.3,0.7953482270240784,64.306,80.21477383375168,62.6,0.8193724751472473,42.192,105.90465760231018,43.3,1.0511126518249512
2.26,67.667,74.48568803071976,64.2,0.8056108951568604,67.612,74.4544826745987,63.2,0.8000187873840332,66.816,75.49100822210312,64.2,0.79146409034729,65.866,77.03098225593567,64.5,0.7952880859375,64.305,80.08250594139099,63.1,0.8181244730949402,42.408,105.58350944519043,43.5,1.048318862915039
2.27,67.841,74.02650129795074,64.3,0.7979128360748291,67.571,74.44879192113876,63.9,0.802338719367981,67.02,75.23573887348175,64.5,0.7889885306358337,65.594,77.36714458465576,63.9,0.7991068959236145,64.27,79.97827553749084,63.2,0.8172392845153809,42.61,105.32533383369446,43.5,1.0461207628250122
2.2800000000000002,67.717,74.49302011728287,64.1,0.798503041267395,67.595,74.44302481412888,63.7,0.8055734038352966,67.219,74.77559012174606,64.7,0.7861284613609314,65.568,77.36287450790405,64.0,0.80120849609375,64.218,79.9758580327034,62.6,0.8166874051094055,42.74,105.14849150180817,43.5,1.0446176528930664
2.29,67.867,74.06273078918457,64.2,0.7969714403152466,67.577,74.2786620259285,63.6,0.8059973120689392,67.114,74.79627007246017,63.6,0.789076030254364,65.64,77.13493859767914,64.3,0.8000612258911133,64.214,79.9756121635437,63.1,0.8163997530937195,42.79,105.06985318660736,43.9,1.0439695119857788
2.3,68.21,73.5520521402359,64.6,0.7968248724937439,67.577,74.16031867265701,62.7,0.8059571385383606,66.846,75.2293404340744,63.0,0.7941388487815857,65.832,76.8504883646965,64.1,0.797098696231842,64.322,79.95826947689056,63.0,0.8166375756263733,42.612,105.19087874889374,43.6,1.0451050996780396
2.31,68.108,73.85819894075394,65.7,0.802273690700531,67.805,74.00914067029953,63.6,0.801478385925293,66.905,75.13899421691895,63.1,0.7928167581558228,65.788,76.81444454193115,64.0,0.7964244484901428,64.348,79.99606484174728,62.9,0.8170819878578186,42.375,105.42479646205902,43.6,1.0472639799118042
2.32,68.168,73.71258062124252,65.5,0.8015412092208862,67.656,74.21067947149277,63.1,0.8000953793525696,67.265,74.73926055431366,63.6,0.7876989841461182,65.755,76.86126083135605,63.6,0.7966867685317993,64.339,80.07214969396591,63.3,0.817344605922699,41.92,105.87636888027191,42.3,1.0515321493148804
2.33,68.154,73.41797268390656,64.8,0.7972623705863953,67.629,74.17183369398117,63.5,0.7981358766555786,67.321,74.6396706700325,63.8,0.783957302570343,65.878,76.65013545751572,63.4,0.7940306663513184,64.3,80.1480957865715,63.4,0.8176084756851196,41.643,106.19206774234772,42.2,1.054410457611084
2.34,67.764,73.8693608045578,64.5,0.802369236946106,67.997,73.85062116384506,63.4,0.7922714948654175,67.248,74.9004116654396,65.0,0.7856729626655579,66.008,76.55784320831299,63.6,0.7930548191070557,64.353,80.08707112073898,63.3,0.8170496225357056,41.374,106.4950361251831,42.0,1.057227611541748
2.35,67.415,74.1614083647728,63.9,0.8077824115753174,67.899,74.06571698188782,62.6,0.7902013659477234,67.254,74.9161462187767,64.6,0.7859824895858765,66.052,76.50665920972824,63.9,0.792712926864624,64.423,80.00597888231277,63.1,0.8164973855018616,41.132,106.77321231365204,42.0,1.0598140954971313
2.36,68.136,73.39949762821198,64.2,0.7995607256889343,67.891,74.10387063026428,63.2,0.7905384302139282,67.409,74.62879037857056,64.4,0.7852989435195923,66.104,76.46725541353226,63.7,0.793320894241333,64.508,79.93498128652573,63.1,0.8159992694854736,41.168,106.74595367908478,42.1,1.0595526695251465
2.37,68.314,73.32285815477371,64.0,0.7992452383041382,68.025,73.82124614715576,63.2,0.7897968292236328,67.501,74.5932098031044,63.9,0.7865462303161621,66.091,76.49380588531494,63.3,0.7928255200386047,64.486,79.91404902935028,63.1,0.8149804472923279,41.624,106.31827020645142,42.7,1.0554248094558716
2.38,68.185,73.24700915813446,64.1,0.8029748797416687,67.94,73.95873063802719,63.5,0.7932707071304321,67.324,74.74359744787216,63.9,0.7892950773239136,66.114,76.64590990543365,62.9,0.7923411726951599,64.4,79.93725925683975,63.5,0.8141372799873352,41.994,105.82899689674377,42.8,1.050838828086853
2.39,68.002,73.33420091867447,64.2,0.8071796298027039,67.892,74.01825898885727,63.8,0.7951136231422424,67.44,74.72384965419769,63.6,0.7889087796211243,66.112,76.7967477440834,63.0,0.7926449775695801,64.352,80.04462975263596,63.5,0.8137454986572266,42.278,105.48197913169861,43.4,1.0476802587509155
2.4,68.165,73.27600347995758,64.4,0.8058047294616699,68.048,73.78674554824829,63.3,0.7925271391868591,67.637,74.44660472869873,63.9,0.7849481701850891,66.109,76.80273598432541,63.4,0.792286217212677,64.308,80.10193932056427,63.5,0.8136065602302551,42.923,104.8575690984726,43.6,1.0419032573699951
2.41,68.522,73.08747571706772,64.6,0.7988698482513428,68.211,73.58934670686722,63.4,0.7882335186004639,67.718,74.29804909229279,65.1,0.7822627425193787,66.153,76.67075681686401,63.2,0.7925625443458557,64.353,80.03838777542114,63.5,0.8130416870117188,43.52,104.32736277580261,43.7,1.0369365215301514
2.42,68.479,73.3643245100975,64.9,0.7995710372924805,68.077,73.76039612293243,64.1,0.7867646813392639,67.666,74.35227650403976,64.9,0.7819474935531616,66.138,76.71591228246689,63.9,0.7936612367630005,64.507,79.99466627836227,62.7,0.8131275773048401,43.811,104.11380887031555,44.3,1.0348457098007202
2.43,68.612,73.09645539522171,65.8,0.8006319403648376,68.254,73.44714200496674,64.0,0.7862792015075684,67.622,74.28973543643951,65.3,0.7805449962615967,66.102,76.68871587514877,63.9,0.7942863702774048,64.506,80.16720849275589,62.5,0.81527179479599,43.68,104.17912817001343,43.9,1.035332441329956
2.44,68.185,73.59028673171997,64.7,0.810566782951355,68.2,73.34282314777374,64.0,0.7903106808662415,67.812,73.91595727205276,64.1,0.7785307765007019,66.194,76.60644900798798,63.0,0.7936199903488159,64.524,80.24239528179169,62.4,0.8159005641937256,43.447,104.34903597831726,43.8,1.0368542671203613
2.45,68.187,73.58858680725098,64.1,0.8091827034950256,68.086,73.44605994224548,63.7,0.7951236963272095,67.575,74.21801781654358,63.8,0.7845132946968079,66.302,76.623854637146,63.1,0.7940875887870789,64.525,80.17561215162277,62.4,0.8148876428604126,42.86,104.81993556022644,43.6,1.0411529541015625
2.46,68.408,73.39083242416382,64.5,0.7994959950447083,68.221,73.22288674116135,63.9,0.7913290858268738,67.37,74.47226464748383,64.6,0.7879248261451721,66.357,76.61566752195358,62.9,0.7930558323860168,64.484,79.90832370519638,62.3,0.8125123977661133,42.065,105.54270350933075,43.5,1.0478266477584839
2.4699999999999998,68.46,73.33397591114044,65.1,0.7973939776420593,68.334,73.15691232681274,63.8,0.7881700992584229,67.66,74.1486622095108,64.1,0.7828776836395264,66.255,76.65756011009216,62.7,0.7926424741744995,64.279,79.88206577301025,62.7,0.8121997117996216,41.621,106.13927471637726,42.8,1.0532960891723633
2.48,68.584,73.06450968980789,65.9,0.7956525683403015,68.263,73.25258702039719,64.3,0.7877493500709534,67.953,73.67865914106369,64.3,0.774358868598938,66.246,76.65620571374893,62.9,0.7926098108291626,64.222,79.82977241277695,63.1,0.8123281598091125,41.487,106.39460110664368,43.0,1.0556190013885498
2.49,68.527,73.10576528310776,65.7,0.7990109324455261,68.318,73.12891817092896,64.1,0.7870689630508423,67.583,74.21779811382294,64.6,0.776275634765625,66.309,76.43616855144501,63.2,0.791846513748169,64.449,79.71103006601334,62.7,0.8121110200881958,41.674,106.25108587741852,43.0,1.054186224937439
2.5,68.198,73.53036957979202,65.0,0.8055504560470581,68.229,73.15245914459229,63.9,0.7916135191917419,67.46,74.42966347932816,64.1,0.7780992388725281,66.387,76.13031041622162,63.0,0.7906100749969482,64.547,79.6574319601059,62.1,0.8121739625930786,41.952,105.87886416912079,43.0,1.0506763458251953
2.51,68.589,72.84155106544495,64.8,0.798502504825592,68.235,73.14023977518082,64.0,0.7923253774642944,67.803,73.85144054889679,64.5,0.7756330370903015,66.359,76.01072919368744,63.0,0.7900435328483582,64.665,79.66105192899704,62.5,0.8128288984298706,42.261,105.5732833147049,43.1,1.0476919412612915
2.52,68.775,72.5793394446373,64.4,0.7936417460441589,68.405,72.90224623680115,63.8,0.7887980937957764,67.929,73.6960009932518,64.6,0.777065098285675,66.397,75.92242109775543,63.0,0.7896206378936768,64.659,79.6603644490242,62.9,0.813434362411499,42.214,105.61115741729736,43.0,1.0480811595916748
